timestamp,outside_t,outside_h,outside_c,outside_p,outside_a,outside_v,room_1_t,room_1_h,room_1_c,room_1_p,room_1_a,room_1_v,room_2_t,room_2_h,room_2_c,room_2_p,room_2_a,room_2_v,room_3_t,room_3_h,room_3_c,room_3_p,room_3_a,room_3_v,supply_t,supply_h,supply_c,supply_p,supply_a,supply_v,return_t,return_h,return_c,return_p,return_a,return_v,mixed_t,mixed_h,mixed_c,mixed_p,mixed_a,mixed_v,cooler_t,cooler_h,cooler_c,cooler_p,cooler_a,cooler_v,heated_t,heated_h,heated_c,heated_p,heated_a,heated_v,mixer,fan,flowrate,coolerState,heaterState,humidifierState,T_z_weighted,RH_z_weighted,CO2_z_weighted,m_sa_kgs
2026-07-31T03:31:23.153Z,28.6,75.45891248936,433.61750840260004,0,1,31,24.6,75.02129767970001,,955.4,0,0,28.2,69.1726049728,408.2161518976,0,1,15,,,,0,0,0,19.682530511000007,70.50317686800001,423.8080400695001,0,1,36,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,26.04,72.68182059694001,408.2161518976,0.0615814991956671
2026-07-31T03:31:28.159Z,28.6,75.393021240424,433.35575756234005,0,1,37,24.6,74.87916791173001,,955.4,0,0,28.2,69.04534447552001,408.69453670784003,0,1,29,,,,0,0,0,19.644277459900007,70.54285918120001,424.4272360625501,0,1,37,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,26.04,72.545638537246,408.69453670784003,0.0615814991956671
2026-07-31T03:31:33.152Z,28.6,75.30371911638161,430.1201818061061,0,1,24,24.59,74.72125112055701,,955.4,0,0,28.2,68.91081002796801,409.72508303705604,0,1,32,,,,0,0,0,19.609849713910005,70.59857326308001,423.68451245629507,0,1,31,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,26.034,72.39707468352141,409.72508303705604,0.0615814991956671
2026-07-31T03:31:38.154Z,28.6,75.22334720474346,427.80816362549547,0,1,27,24.581,74.57912600850132,,955.4,0,0,28.2,68.78972902517121,411.45257473335045,0,1,36,,,,0,0,0,19.57886474251901,70.64871593677202,422.21606121066554,0,1,28,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,26.0286,72.26336721516927,411.45257473335045,0.0615814991956671
2026-07-31T03:31:43.153Z,28.610000000000003,75.18101248426912,430.12734726294593,0,1,47,24.5729,74.43121340765119,,955.4,0,0,28.2,68.6407561226541,413.20731726001543,0,1,37,,,,0,0,0,19.550978268267105,70.71384434309482,422.894455089599,0,1,37,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,26.02374,72.11503049365234,413.20731726001543,0.0615814991956671
2026-07-31T03:31:48.153Z,28.619000000000003,75.17291123584221,430.7146125366514,0,1,40,24.56561,74.29809206688607,,955.4,0,0,28.2,68.50668051038869,416.8865855340139,0,1,47,,,,0,0,0,19.5258804414404,70.77245990878534,422.9050095806391,0,1,34,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,26.019366,71.98152744428711,416.8865855340139,0.0615814991956671
2026-07-31T03:31:53.158Z,28.62710000000001,75.185620112258,429.64315128298625,0,1,33,24.559049,74.13828286019746,,955.4,0,0,28.2,68.34601245934982,418.3979269806125,0,1,38,,,,0,0,0,19.49329239729636,70.85521391790681,421.4145086225752,0,1,27,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,26.0154294,71.82137469985841,418.3979269806125,0.0615814991956671
2026-07-31T03:31:58.158Z,28.634390000000007,75.2170581010322,429.77883615468767,0,1,38,24.5531441,73.99445457417771,,955.4,0,0,28.2,68.20141121341484,421.0581342825513,0,1,44,,,,0,0,0,19.463963157566724,70.92969252611613,424.87305776031775,0,1,49,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,26.01188646,71.67723722987256,421.0581342825513,0.0615814991956671
2026-07-31T03:32:03.152Z,28.64095100000001,75.24535229092898,430.3009525392189,0,1,40,24.54782969,73.83500911675993,,955.4,0,0,28.2,68.04127009207336,423.25232085429616,0,1,43,,,,0,0,0,19.42756684181005,71.02672327350452,423.585751984286,0,1,29,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,26.008697814,71.51751350688531,423.25232085429616,0.0615814991956671
2026-07-31T03:32:08.159Z,28.64685590000001,75.28081706183609,431.770857285297,0,1,44,24.543046721,73.65150820508394,,955.4,0,0,28.2,67.86714308286602,420.92708876886655,0,1,21,,,,0,0,0,19.394810157629045,71.11405094615407,423.9271767858574,0,1,36,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,26.0058280326,71.33776215619677,420.92708876886655,0.0615814991956671
2026-07-31T03:32:13.158Z,28.65217031000001,75.32273535565247,432.8937715567673,0,1,43,24.5387420489,73.48635738457556,,955.4,0,0,28.2,67.71042877457943,419.5343798919799,0,1,27,,,,0,0,0,19.36532914186614,71.21264585153865,424.43445910727166,0,1,37,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,26.00324522934,71.1759859405771,419.5343798919799,0.0615814991956671
2026-07-31T03:32:18.152Z,28.65695327900001,75.37046182008723,433.5043944010906,0,1,42,24.53486784401,73.307721646118,,955.4,0,0,28.2,67.53938589712148,417.5809419027819,0,1,21,,,,0,0,0,19.338796227679527,71.32138126638479,425.2910131965445,0,1,39,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,26.000920706406,71.00038734651939,417.5809419027819,0.0615814991956671
2026-07-31T03:32:23.158Z,28.66125795110001,75.40341563807851,433.5539549609816,0,1,39,24.531381059609,73.1469494815062,,955.4,0,0,28.2,67.38544730740932,417.0228477125037,0,1,29,,,,0,0,0,19.314916604911573,71.41924313974631,424.8619118768901,0,1,33,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.9988286357654,70.84234861186745,417.0228477125037,0.0615814991956671
2026-07-31T03:32:28.153Z,28.66513215599001,75.44307407427067,433.09855946488346,0,1,37,24.528242953648096,72.96225453335558,,955.4,0,0,28.2,67.21690257666839,416.32056294125334,0,1,28,,,,0,0,0,19.28342494442041,71.50731882577169,425.0757206892011,0,1,36,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.99694577218886,70.66411375068071,416.32056294125334,0.0615814991956671
2026-07-31T03:32:33.158Z,28.668618940391013,75.4787666668436,431.78870351839515,0,1,32,24.52541865828329,72.75602908002003,,955.4,0,0,28.2,67.04521231900155,419.08850664712804,0,1,44,,,,0,0,0,19.25508244997837,71.59658694319452,426.468148620281,0,1,41,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.99525119496997,70.47170237561264,419.08850664712804,0.0615814991956671
2026-07-31T03:32:38.209Z,28.67175704635192,75.52089000015924,430.60983316655563,0,1,33,24.52287679245496,72.57042617201803,,955.4,0,0,28.2,66.8906910871014,418.8796559824152,0,1,31,,,,0,0,0,19.229574204980533,71.67692824887507,427.42133375825296,0,1,40,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.993726075472978,70.29853213805139,418.8796559824152,0.0615814991956671
2026-07-31T03:32:43.158Z,28.674581341716724,75.56880100014331,429.5488498499001,0,1,33,24.520589113209464,72.38338355481622,,955.4,0,0,28.2,66.73162197839126,416.9916903841737,0,1,23,,,,0,0,0,19.19661678448248,71.76923542398757,426.67920038242767,0,1,33,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.99235346792568,70.12267892424623,416.9916903841737,0.0615814991956671
2026-07-31T03:32:48.157Z,28.67712320754505,75.62192090012898,427.3939648649101,0,1,27,24.51853020188852,72.1950451993346,,955.4,0,0,28.2,66.55845978055214,417.1925213457563,0,1,32,,,,0,0,0,19.16695510603424,71.85231188158882,426.7112803441849,0,1,36,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.99111812113312,69.94041103182161,417.1925213457563,0.0615814991956671
2026-07-31T03:32:53.157Z,28.67941088679055,75.66972881011608,428.8545683784191,0,1,43,24.516677181699663,72.02554067940115,,955.4,0,0,28.2,66.40261380249693,418.67326921118064,0,1,38,,,,0,0,0,19.140259595430813,71.92708069342994,429.64015230976645,0,1,49,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.9900063090198,69.77636992863947,418.67326921118064,0.0615814991956671
2026-07-31T03:32:58.158Z,28.681469798111497,75.69275592910448,430.1691115405772,0,1,43,24.5150094635297,71.83298661146104,,955.4,0,0,28.19,66.23235242224725,420.1059422900626,0,1,39,,,,0,0,0,19.11623363588773,71.99437262408695,428.8761370787898,0,1,33,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.98500567811782,69.59273293577553,420.1059422900626,0.0615814991956671
2026-07-31T03:33:03.157Z,28.693322818300345,75.72348033619403,434.2522003865195,0,1,57,24.51350851717673,71.65968795031495,,955.4,0,0,28.181,66.07911718002252,419.79534806105636,0,1,31,,,,0,0,0,19.09461027229896,72.05493536167826,430.2885233709108,0,1,43,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.98050511030604,69.42745964219799,419.79534806105636,0.0615814991956671
2026-07-31T03:33:08.154Z,28.69399053647032,75.74113230257463,432.82698034786756,0,1,32,24.512157665459057,71.49371915528346,,955.4,0,0,28.1829,65.92120546202027,422.91581325495076,0,1,47,,,,0,0,0,19.065149245069065,72.12944182551044,428.75967103381976,0,1,30,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.98045459927544,69.26471367797818,422.91581325495076,0.0615814991956671
2026-07-31T03:33:13.157Z,28.694591482823284,75.75701907231716,433.64428231308085,0,1,42,24.51094189891316,71.34434723975511,,955.4,0,0,28.18461,65.77908491581825,423.9242319294557,0,1,39,,,,0,0,0,19.03863432056216,72.1964976429594,430.6837039304378,0,1,46,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.98040913934789,69.11824231018036,423.9242319294557,0.0615814991956671
2026-07-31T03:33:18.157Z,28.69513233454096,75.77131716508545,434.2798540817728,0,1,42,24.50984770902184,71.1799125157796,,955.5,0,0,28.176149,65.62117642423642,425.7318087365101,0,1,43,,,,0,0,0,19.01477088850594,72.25684787866346,429.815333537394,0,1,33,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.976368225413104,68.95641807916233,425.7318087365101,0.0615814991956671
2026-07-31T03:33:23.156Z,28.695619101086866,75.7841854485769,436.6518686735955,0,1,51,24.50886293811965,70.99192126420164,,955.4,0,0,28.1685341,65.44905878181278,424.3586278628591,0,1,29,,,,0,0,0,18.993293799655344,72.33116309079712,429.3338001836546,0,1,35,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.97273140287179,68.7747762712461,424.3586278628591,0.0615814991956671
2026-07-31T03:33:28.156Z,28.696057190978177,75.80576690371922,437.786681806236,0,1,46,24.50797664430769,70.82272913778147,,955.4,0,0,28.161680690000004,65.2941529036315,426.3227650765732,0,1,44,,,,0,0,0,18.97396441968981,72.39804678171741,428.60042016528917,0,1,33,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.969458262584613,68.61129864412149,426.3227650765732,0.0615814991956671
2026-07-31T03:33:33.156Z,28.69645147188036,75.8251902133473,438.30801362561243,0,1,43,24.507178979876915,70.65045622400332,,955.4,0,0,28.155512621000007,65.13473761326836,426.1904885689159,0,1,35,,,,0,0,0,18.946567977720832,72.46824210354568,428.94037814876026,0,1,38,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.966512436326152,68.44416877970934,426.1904885689159,0.0615814991956671
2026-07-31T03:33:38.156Z,28.706806324692327,75.83267119201257,437.17721226305116,0,1,36,24.496461081889223,70.47541060160299,,955.4,0,0,28.149961358900008,64.98126385194152,425.97143971202433,0,1,35,,,,0,0,0,18.92191117994875,72.53141789319112,431.04634033388425,0,1,46,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.95786119269354,68.2777519017384,425.97143971202433,0.0615814991956671
2026-07-31T03:33:43.156Z,28.71612569222309,75.83940407281132,438.75949103674606,0,1,48,24.486814973700305,70.31786954144269,,955.4,0,0,28.14496522301001,64.84313746674738,425.17429574082195,0,1,32,,,,0,0,0,18.89972006195388,72.588276103872,431.04170630049583,0,1,37,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.950075073424188,68.12797671156457,425.17429574082195,0.0615814991956671
2026-07-31T03:33:48.156Z,28.724513123000783,75.83546366553018,437.4835419330715,0,1,35,24.47813347633028,70.15608258729843,,955.4,0,0,28.14046870070901,64.69882372007264,422.65686616673975,0,1,22,,,,0,0,0,18.86974805575849,72.6394484934848,430.63753567044625,0,1,36,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.943067566081773,67.97317904040811,422.65686616673975,0.0615814991956671
2026-07-31T03:33:53.156Z,28.732061810700703,75.83191729897716,437.33518773976436,0,1,40,24.470320128697253,69.98047432856859,,955.4,0,0,28.13642183063812,64.54894134806537,423.8911795500658,0,1,39,,,,0,0,0,18.84277325018264,72.69550364413632,428.67378210340166,0,1,29,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.9367608094736,67.80786113636731,423.8911795500658,0.0615814991956671
2026-07-31T03:33:58.156Z,28.74885562963064,75.82872556907944,437.701668965788,0,1,42,24.46328811582753,69.79242689571173,,955.4,0,0,28.132779647574303,64.41404721325884,425.30206159505923,0,1,41,,,,0,0,0,18.818495925164378,72.7459532797227,428.4064038930615,0,1,36,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.93108472852624,67.64107502273058,425.30206159505923,0.0615814991956671
2026-07-31T03:34:03.155Z,28.76397006666757,75.81585301217149,439.33150206920914,0,1,49,24.45695930424478,69.62318420614055,,955.4,0,0,28.12950168281688,64.27264249193296,423.6718554355533,0,1,28,,,,0,0,0,18.78664633264794,72.80135795175043,427.1657635037554,0,1,31,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.925976255673618,67.48296752045752,423.6718554355533,0.0615814991956671
2026-07-31T03:34:08.157Z,28.77757306000082,75.79426771095434,439.0983518622882,0,1,40,24.451263373820304,69.4708657855265,,955.4,0,0,28.126551514535187,64.14537824273967,424.004669891998,0,1,36,,,,0,0,0,18.757981699383148,72.85122215657539,428.84918715337983,0,1,44,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.921378630106258,67.34067076841177,424.004669891998,0.0615814991956671
2026-07-31T03:34:13.155Z,28.78981575400074,75.76484093985891,437.6885166760594,0,1,35,24.44613703643828,69.33377920697384,,955.4,0,0,28.12389636308167,64.0308404184657,426.2042029027982,0,1,45,,,,0,0,0,18.73218352944484,72.89609994091785,426.8642684380419,0,1,28,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.917240767095635,67.21260369157059,426.2042029027982,0.0615814991956671
2026-07-31T03:34:18.155Z,28.800834178600667,75.73835684587303,436.5196650084535,0,1,36,24.44152333279445,69.18040128627646,,955.4,0,0,28.121506726773504,63.897756376619135,425.7837826125184,0,1,34,,,,0,0,0,18.69896517650035,72.97648994682608,428.17784159423775,0,1,42,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.91351669038607,67.06734332241354,425.7837826125184,0.0615814991956671
2026-07-31T03:34:23.155Z,28.8107507607406,75.71452116128573,437.2676985076082,0,1,44,24.437370999515007,69.00236115764882,,955.5,0,0,28.11935605409615,63.73798073895722,425.40540435126655,0,1,33,,,,0,0,0,18.66906865885032,73.04884095214348,427.76005743481403,0,1,35,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.910165021347467,66.89660899017218,425.40540435126655,0.0615814991956671
2026-07-31T03:34:28.155Z,28.819675684666542,75.69306904515716,436.24092865684736,0,1,36,24.433633899563507,68.84212504188393,,955.5,0,0,28.11742044868653,63.594182665061496,425.1648639161399,0,1,34,,,,0,0,0,18.64216179296529,73.13395685692913,427.08405169133266,0,1,33,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.90714851921272,66.74294809115496,425.1648639161399,0.0615814991956671
2026-07-31T03:34:33.155Z,28.82770811619989,75.67376214064144,436.61683579116266,0,1,42,24.43027050960716,68.66791253769554,,955.5,0,0,28.105678403817887,63.45476439855535,425.1483775245259,0,1,35,,,,0,0,0,18.60794561366876,73.24056117123622,427.2756465221994,0,1,37,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.90043366729145,66.58265328203947,425.1483775245259,0.0615814991956671
2026-07-31T03:34:38.154Z,28.834937304579903,75.6563859265773,437.4551522120464,0,1,44,24.427243458646444,68.51112128392599,,955.5,0,0,28.09511056343609,63.329287958699815,425.23353977207336,0,1,36,,,,0,0,0,18.57715105230189,73.3365050541126,426.1480818699795,0,1,31,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.894390300562307,66.43838795383553,425.23353977207336,0.0615814991956671
2026-07-31T03:34:43.154Z,28.841443574121914,75.64074733391956,437.0096369908418,0,1,38,24.4245191127818,68.34000915553338,,955.4,0,0,28.08559950709249,63.18635916282983,424.6101857948661,0,1,32,,,,0,0,0,18.5494359470717,73.45285454870135,427.83327368298154,0,1,43,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.88895127050608,66.27854915845197,424.6101857948661,0.0615814991956671
2026-07-31T03:34:48.155Z,28.847299216709725,75.62667260052761,436.8086732917576,0,1,39,24.422067201503623,68.17600823998004,,955.4,0,0,28.07703955638324,63.03772324654685,425.2491672153795,0,1,37,,,,0,0,0,18.524492352364533,73.55756909383122,429.6499463146834,0,1,45,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.884056143455467,66.12069424260676,425.2491672153795,0.0615814991956671
2026-07-31T03:34:53.154Z,28.852569295038755,75.61400534047485,435.9278059625819,0,1,36,24.41986048135326,68.02840741598203,,955.4,0,0,28.06933560074492,62.90395092189217,425.42425049384155,0,1,36,,,,0,0,0,18.50204311712808,73.6718121844481,430.18495168321505,0,1,40,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.879650529109924,65.97862481834609,425.42425049384155,0.0615814991956671
2026-07-31T03:34:58.153Z,28.85731236553488,75.60260480642737,437.2350253663237,0,1,46,24.417874433217936,67.86556667438383,,955.4,0,0,28.062402040670428,62.75355582970296,424.78182544445747,0,1,32,,,,0,0,0,18.47183880541528,73.80463096600329,431.5664565148935,0,1,44,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.87568547619893,65.82076233651148,424.78182544445747,0.0615814991956671
2026-07-31T03:35:03.154Z,28.8715811289814,75.58234432578463,435.5115228296914,0,1,33,24.416086989896144,67.70901000694545,,955.5,0,0,28.056161836603387,62.608200246732665,424.6036429000117,0,1,34,,,,0,0,0,18.44465492487375,73.92416786940296,433.4098108634042,0,1,47,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.87211692857904,65.66868610286033,424.6036429000117,0.0615814991956671
2026-07-31T03:35:08.154Z,28.87442301608326,75.56410989320618,433.6603705467222,0,1,31,24.41447829090653,67.5681090062509,,955.5,0,0,28.05054565294305,62.4773802220594,423.2432786100106,0,1,29,,,,0,0,0,18.420189432386376,74.03175108246268,431.9688297770638,0,1,32,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.868905235721137,65.5318174925743,423.2432786100106,0.0615814991956671
2026-07-31T03:35:13.153Z,28.876980714474936,75.54769890388557,433.29433349205,0,1,37,24.41303046181588,67.43129810562581,,955.4,0,0,28.045491087648745,62.34964219985346,422.81895074900956,0,1,32,,,,0,0,0,18.39817048914773,74.14857597421641,432.67194679935744,0,1,41,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.866014712149024,65.39863574331687,422.81895074900956,0.0615814991956671
2026-07-31T03:35:18.154Z,28.889282643027443,75.52292901349702,432.664900142845,0,1,36,24.41172741563429,67.28816829506323,,955.4,0,0,28.040941978883872,62.22467797986812,422.5370556741086,0,1,33,,,,0,0,0,18.358353440232964,74.28371837679477,431.4047521194217,0,1,33,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.86341324093413,65.26277216898518,422.5370556741086,0.0615814991956671
2026-07-31T03:35:23.153Z,28.89035437872469,75.50063611214732,432.8984101285605,0,1,40,24.410554674070863,67.15935146555691,,955.4,0,0,28.036847780995487,62.11221018188131,422.8833501066978,0,1,35,,,,0,0,0,18.32251809620967,74.40534653911529,431.06427690747955,0,1,36,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.861071916840714,65.14049495208667,422.8833501066978,0.0615814991956671
2026-07-31T03:35:28.153Z,28.901318940852228,75.4805725009326,433.1085691157045,0,1,39,24.40949920666378,67.23341631900122,,955.4,0,0,28.03316300289594,62.09098916369318,420.795015096028,0,1,25,,,,0,0,0,18.300266286588705,74.59481188520375,431.95784921673163,0,1,42,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.85896472515665,65.176445456878,420.795015096028,0.0615814991956671
2026-07-31T03:35:33.153Z,28.901187046767006,75.41251525083935,429.79771220413403,0,1,23,24.40854928599741,67.3000746871011,,955.4,0,0,28.029846702606346,62.07189024732386,420.6155135864252,0,1,32,,,,0,0,0,18.28023965792983,74.76533069668338,431.6620642950585,0,1,36,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.857068252640985,65.2088009111902,420.6155135864252,0.0615814991956671
2026-07-31T03:35:38.153Z,28.91106834209031,75.29126372575541,428.0179409837206,0,1,29,24.407694357397663,67.27006721839099,,955.5,0,0,28.02686203234571,62.09470122259148,422.3539622277827,0,1,41,,,,0,0,0,18.262215692136845,74.89879762701504,432.99585786555264,0,1,44,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.855361427376884,65.19992082007118,422.3539622277827,0.0615814991956671
2026-07-31T03:35:43.153Z,28.90996150788128,75.13213735317989,426.5161468853486,0,1,29,24.4069249216579,67.2030604965519,,955.5,0,0,28.02417582911114,62.095231100332335,424.21856600500445,0,1,42,,,,0,0,0,18.235994122923163,75.00891786431353,432.69627207899737,0,1,37,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.8538252846392,65.15992873806407,424.21856600500445,0.0615814991956671
2026-07-31T03:35:48.152Z,28.908965357093155,74.96892361786189,424.2645321968138,0,1,26,24.40623242949211,67.10275444689671,,955.5,0,0,28.021758246200022,62.0657079902991,427.796709404504,0,1,51,,,,0,0,0,18.212394710630846,75.10802607788217,432.5266448710977,0,1,38,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,100,50,0,0,0,0,25.852442756175275,65.08793586425767,427.796709404504,0.0615814991956671
